"year","agDistrict","agDistrictCode","county","countyANSI","cornPlanted","cornHarvested","cornYield","cvCornPlanted","cvCornHarvested","cvCornYield","cornPercentHarvest"
2012,"SOUTH CENTRAL",80,"GALLIA",53,3200,2900,"136.2",NA,NA,NA,0.90625
2012,"SOUTH CENTRAL",80,"HIGHLAND",71,47600,46000,"118.4",NA,NA,NA,0.966386554621849
2012,"SOUTH CENTRAL",80,"LAWRENCE",87,1200,1000,"108",NA,NA,NA,0.833333333333333
2012,"SOUTH CENTRAL",80,"OTHER COUNTIES",NA,15800,15100,"98.3",NA,NA,NA,0.955696202531646
2012,"SOUTH CENTRAL",80,"SCIOTO",145,7400,7000,"99.7",NA,NA,NA,0.945945945945946
2012,"SOUTHEAST",90,"ATHENS",9,2900,2420,"114.9",NA,NA,NA,0.83448275862069
2012,"SOUTHEAST",90,"GUERNSEY",59,4200,3310,"122.1",NA,NA,NA,0.788095238095238
2012,"SOUTHEAST",90,"HOCKING",73,3200,3110,"110",NA,NA,NA,0.971875
2012,"SOUTHEAST",90,"MEIGS",105,3900,3390,"126.8",NA,NA,NA,0.869230769230769
2012,"SOUTHEAST",90,"MORGAN",115,4200,2550,"103.9",NA,NA,NA,0.607142857142857
2012,"SOUTHEAST",90,"MUSKINGUM",119,20000,18400,"129.1",NA,NA,NA,0.92
2012,"SOUTHEAST",90,"NOBLE",121,600,510,"111.2",NA,NA,NA,0.85
2012,"SOUTHEAST",90,"OTHER COUNTIES",NA,2600,2160,"117.3",NA,NA,NA,0.830769230769231
2012,"SOUTHEAST",90,"PERRY",127,19500,18600,"101.7",NA,NA,NA,0.953846153846154
2012,"SOUTHEAST",90,"WASHINGTON",167,9000,7550,"123.4",NA,NA,NA,0.838888888888889
2012,"SOUTHWEST",70,"BUTLER",17,30800,28400,"64.5",NA,NA,NA,0.922077922077922
2012,"SOUTHWEST",70,"CLERMONT",25,18700,18300,"115.2",NA,NA,NA,0.978609625668449
2012,"SOUTHWEST",70,"CLINTON",27,76900,75500,"145.1",NA,NA,NA,0.981794538361508
2012,"SOUTHWEST",70,"GREENE",57,63800,63000,"142",NA,NA,NA,0.987460815047022
2012,"SOUTHWEST",70,"HAMILTON",61,3900,3800,"98.2",NA,NA,NA,0.974358974358974
2012,"SOUTHWEST",70,"MONTGOMERY",113,40500,39500,"67.4",NA,NA,NA,0.975308641975309
2012,"SOUTHWEST",70,"PREBLE",135,83100,81000,"75",NA,NA,NA,0.974729241877256
2012,"SOUTHWEST",70,"WARREN",165,25800,25500,"127.2",NA,NA,NA,0.988372093023256
2012,"WEST CENTRAL",40,"AUGLAIZE",11,78800,73000,"104.5",NA,NA,NA,0.926395939086294
2012,"WEST CENTRAL",40,"CHAMPAIGN",21,91900,90000,"121.9",NA,NA,NA,0.979325353645267
2012,"WEST CENTRAL",40,"CLARK",23,67100,63500,"138.3",NA,NA,NA,0.946348733233979
2012,"WEST CENTRAL",40,"DARKE",37,136000,124000,"100.1",NA,NA,NA,0.911764705882353
2012,"WEST CENTRAL",40,"HARDIN",65,1e+05,99000,"134.4",NA,NA,NA,0.99
2012,"WEST CENTRAL",40,"LOGAN",91,78700,74000,"140.5",NA,NA,NA,0.940279542566709
2012,"WEST CENTRAL",40,"MERCER",107,107500,91500,"107.7",NA,NA,NA,0.851162790697674
2012,"WEST CENTRAL",40,"MIAMI",109,80600,78500,"107.4",NA,NA,NA,0.97394540942928
2012,"WEST CENTRAL",40,"SHELBY",149,78400,71500,"132.7",NA,NA,NA,0.911989795918367
2011,"CENTRAL",50,"DELAWARE",41,47300,46900,"152",NA,NA,NA,0.99154334038055
2011,"CENTRAL",50,"FAIRFIELD",45,61300,60700,"159",NA,NA,NA,0.99021207177814
2011,"CENTRAL",50,"KNOX",83,51400,49400,"144.7",NA,NA,NA,0.961089494163424
2011,"CENTRAL",50,"LICKING",89,57400,55400,"152.7",NA,NA,NA,0.965156794425087
2011,"CENTRAL",50,"MADISON",97,93900,89100,"166.7",NA,NA,NA,0.94888178913738
2011,"CENTRAL",50,"MARION",101,57000,51700,"170.2",NA,NA,NA,0.907017543859649
2011,"CENTRAL",50,"MORROW",117,44600,43800,"160.7",NA,NA,NA,0.982062780269058
2011,"CENTRAL",50,"OTHER COUNTIES",NA,94200,87900,"167",NA,NA,NA,0.93312101910828
2011,"CENTRAL",50,"PICKAWAY",129,86100,84300,"154.8",NA,NA,NA,0.979094076655052
2011,"CENTRAL",50,"ROSS",141,46600,45900,"157.5",NA,NA,NA,0.984978540772532
2011,"CENTRAL",50,"UNION",159,50200,46900,"165.5",NA,NA,NA,0.934262948207171
2011,"EAST CENTRAL",60,"CARROLL",19,11600,10200,"122.5",NA,NA,NA,0.879310344827586
2011,"EAST CENTRAL",60,"COSHOCTON",31,27000,25500,"145.1",NA,NA,NA,0.944444444444444
2011,"EAST CENTRAL",60,"HOLMES",75,23600,20700,"152.9",NA,NA,NA,0.877118644067797
2011,"EAST CENTRAL",60,"JEFFERSON",81,1800,1490,"129.5",NA,NA,NA,0.827777777777778
2011,"EAST CENTRAL",60,"OTHER COUNTIES",NA,4500,3810,"123.9",NA,NA,NA,0.846666666666667
2011,"EAST CENTRAL",60,"TUSCARAWAS",157,20700,18400,"147.8",NA,NA,NA,0.888888888888889
2011,"NORTH CENTRAL",20,"ASHLAND",5,43900,34300,"140.8",NA,NA,NA,0.781321184510251
2011,"NORTH CENTRAL",20,"CRAWFORD",33,74500,71700,"182",NA,NA,NA,0.96241610738255
2011,"NORTH CENTRAL",20,"ERIE",43,27500,26200,"140.8",NA,NA,NA,0.952727272727273
2011,"NORTH CENTRAL",20,"HURON",77,58500,55600,"155.9",NA,NA,NA,0.95042735042735
2011,"NORTH CENTRAL",20,"LORAIN",93,19000,16800,"150.6",NA,NA,NA,0.884210526315789
2011,"NORTH CENTRAL",20,"OTTAWA",123,19500,18500,"156.8",NA,NA,NA,0.948717948717949
2011,"NORTH CENTRAL",20,"RICHLAND",139,37500,31900,"145.1",NA,NA,NA,0.850666666666667
2011,"NORTH CENTRAL",20,"SANDUSKY",143,63300,58800,"164.1",NA,NA,NA,0.928909952606635
2011,"NORTH CENTRAL",20,"SENECA",147,84900,80000,"160",NA,NA,NA,0.942285041224971
2011,"NORTH CENTRAL",20,"WYANDOT",175,65400,62200,"167.2",NA,NA,NA,0.951070336391437
2011,"NORTHEAST",30,"ASHTABULA",7,21800,19900,"149.7",NA,NA,NA,0.912844036697248
2011,"NORTHEAST",30,"COLUMBIANA",29,25300,21700,"138.7",NA,NA,NA,0.857707509881423
2011,"NORTHEAST",30,"GEAUGA",55,3300,3070,"145.3",NA,NA,NA,0.93030303030303
2011,"NORTHEAST",30,"MAHONING",99,15200,13200,"138.6",NA,NA,NA,0.868421052631579
2011,"NORTHEAST",30,"MEDINA",103,16100,14900,"134.2",NA,NA,NA,0.925465838509317
2011,"NORTHEAST",30,"OTHER COUNTIES",NA,600,500,"130",NA,NA,NA,0.833333333333333
2011,"NORTHEAST",30,"PORTAGE",133,12900,12700,"137.8",NA,NA,NA,0.984496124031008
2011,"NORTHEAST",30,"STARK",151,29500,25000,"145.2",NA,NA,NA,0.847457627118644
2011,"NORTHEAST",30,"SUMMIT",153,1600,1530,"123.5",NA,NA,NA,0.95625
2011,"NORTHEAST",30,"TRUMBULL",155,19900,18600,"140.9",NA,NA,NA,0.934673366834171
2011,"NORTHEAST",30,"WAYNE",169,57800,47400,"142",NA,NA,NA,0.820069204152249
2011,"NORTHWEST",10,"ALLEN",3,59700,57900,"153",NA,NA,NA,0.969849246231156
2011,"NORTHWEST",10,"DEFIANCE",39,48000,44500,"133",NA,NA,NA,0.927083333333333
2011,"NORTHWEST",10,"FULTON",51,84900,79200,"154",NA,NA,NA,0.932862190812721
2011,"NORTHWEST",10,"HANCOCK",63,80400,76400,"165.6",NA,NA,NA,0.950248756218905
2011,"NORTHWEST",10,"HENRY",69,79600,76500,"143.8",NA,NA,NA,0.96105527638191
2011,"NORTHWEST",10,"LUCAS",95,21500,20900,"159.8",NA,NA,NA,0.972093023255814
2011,"NORTHWEST",10,"PAULDING",125,56200,49900,"127.3",NA,NA,NA,0.887900355871886
2011,"NORTHWEST",10,"PUTNAM",137,74900,72900,"169.4",NA,NA,NA,0.973297730307076
2011,"NORTHWEST",10,"VAN WERT",161,77200,70400,"130.4",NA,NA,NA,0.911917098445596
2011,"NORTHWEST",10,"WILLIAMS",171,53400,48800,"145.5",NA,NA,NA,0.913857677902622
2011,"NORTHWEST",10,"WOOD",173,92200,88600,"172.1",NA,NA,NA,0.960954446854664
2011,"SOUTH CENTRAL",80,"ADAMS",1,14100,13100,"143.9",NA,NA,NA,0.929078014184397
2011,"SOUTH CENTRAL",80,"BROWN",15,18200,17900,"149.7",NA,NA,NA,0.983516483516483
2011,"SOUTH CENTRAL",80,"GALLIA",53,3000,2530,"140.3",NA,NA,NA,0.843333333333333
2011,"SOUTH CENTRAL",80,"HIGHLAND",71,38800,37300,"156.6",NA,NA,NA,0.961340206185567
2011,"SOUTH CENTRAL",80,"JACKSON",79,2600,2410,"148.5",NA,NA,NA,0.926923076923077
2011,"SOUTH CENTRAL",80,"LAWRENCE",87,1000,760,"127.6",NA,NA,NA,0.76
2011,"SOUTH CENTRAL",80,"PIKE",131,9900,9100,"159.3",NA,NA,NA,0.919191919191919
2011,"SOUTH CENTRAL",80,"SCIOTO",145,7200,6500,"143.8",NA,NA,NA,0.902777777777778
2011,"SOUTHEAST",90,"ATHENS",9,2300,2170,"156.7",NA,NA,NA,0.943478260869565
2011,"SOUTHEAST",90,"GUERNSEY",59,3400,2970,"130.3",NA,NA,NA,0.873529411764706
2011,"SOUTHEAST",90,"HOCKING",73,2700,2430,"145.3",NA,NA,NA,0.9
2011,"SOUTHEAST",90,"MEIGS",105,3300,3080,"126.3",NA,NA,NA,0.933333333333333
2011,"SOUTHEAST",90,"MONROE",111,500,360,"106.4",NA,NA,NA,0.72
2011,"SOUTHEAST",90,"MORGAN",115,3400,3000,"116.7",NA,NA,NA,0.882352941176471
2011,"SOUTHEAST",90,"MUSKINGUM",119,18500,18100,"150",NA,NA,NA,0.978378378378378
2011,"SOUTHEAST",90,"OTHER COUNTIES",NA,1600,1440,"161.6",NA,NA,NA,0.9
2011,"SOUTHEAST",90,"PERRY",127,18000,17100,"147.7",NA,NA,NA,0.95
2011,"SOUTHEAST",90,"WASHINGTON",167,9800,9150,"144.3",NA,NA,NA,0.933673469387755
2011,"SOUTHWEST",70,"BUTLER",17,30000,29000,"127.6",NA,NA,NA,0.966666666666667
2011,"SOUTHWEST",70,"CLERMONT",25,15400,15100,"162.9",NA,NA,NA,0.980519480519481
2011,"SOUTHWEST",70,"CLINTON",27,71400,70000,"167.1",NA,NA,NA,0.980392156862745
2011,"SOUTHWEST",70,"GREENE",57,58000,57400,"170.6",NA,NA,NA,0.989655172413793
2011,"SOUTHWEST",70,"HAMILTON",61,4200,4000,"135",NA,NA,NA,0.952380952380952
2011,"SOUTHWEST",70,"MONTGOMERY",113,38200,37900,"127.7",NA,NA,NA,0.992146596858639
2011,"SOUTHWEST",70,"PREBLE",135,78500,76200,"135.8",NA,NA,NA,0.970700636942675
2011,"SOUTHWEST",70,"WARREN",165,17800,17400,"159.2",NA,NA,NA,0.97752808988764
2011,"WEST CENTRAL",40,"AUGLAIZE",11,64800,60100,"165.4",NA,NA,NA,0.927469135802469
2011,"WEST CENTRAL",40,"CHAMPAIGN",21,88900,84700,"139.9",NA,NA,NA,0.952755905511811
2011,"WEST CENTRAL",40,"CLARK",23,64500,61300,"163.9",NA,NA,NA,0.950387596899225
2011,"WEST CENTRAL",40,"DARKE",37,130500,125000,"126.8",NA,NA,NA,0.957854406130268
2011,"WEST CENTRAL",40,"HARDIN",65,77100,71900,"169",NA,NA,NA,0.932555123216602
2011,"WEST CENTRAL",40,"LOGAN",91,61500,58600,"163.1",NA,NA,NA,0.952845528455285
2011,"WEST CENTRAL",40,"MERCER",107,92000,83100,"155.8",NA,NA,NA,0.903260869565217
2011,"WEST CENTRAL",40,"MIAMI",109,74000,71500,"129.8",NA,NA,NA,0.966216216216216
2011,"WEST CENTRAL",40,"SHELBY",149,69700,64800,"149.2",NA,NA,NA,0.929698708751793
2010,"CENTRAL",50,"DELAWARE",41,43700,41000,"161.2",NA,NA,NA,0.938215102974828
2010,"CENTRAL",50,"FAIRFIELD",45,60100,57500,"168.3",NA,NA,NA,0.956738768718802
2010,"CENTRAL",50,"FAYETTE",47,88800,83100,"168.5",NA,NA,NA,0.935810810810811
2010,"CENTRAL",50,"FRANKLIN",49,19400,17600,"156.8",NA,NA,NA,0.907216494845361
2010,"CENTRAL",50,"KNOX",83,52200,49300,"152.7",NA,NA,NA,0.944444444444444
2010,"CENTRAL",50,"LICKING",89,57100,54100,"160.4",NA,NA,NA,0.947460595446585
2010,"CENTRAL",50,"MADISON",97,93900,89300,"171.3",NA,NA,NA,0.951011714589989
2010,"CENTRAL",50,"MARION",101,58600,55500,"164.1",NA,NA,NA,0.947098976109215
2010,"CENTRAL",50,"MORROW",117,43300,39900,"158.6",NA,NA,NA,0.921478060046189
2010,"CENTRAL",50,"PICKAWAY",129,93400,91600,"165.9",NA,NA,NA,0.980728051391863
2010,"CENTRAL",50,"ROSS",141,48300,47200,"158.5",NA,NA,NA,0.977225672877847
2010,"CENTRAL",50,"UNION",159,56200,53900,"158.1",NA,NA,NA,0.959074733096085
2010,"EAST CENTRAL",60,"CARROLL",19,9900,8990,"124.6",NA,NA,NA,0.908080808080808
2010,"EAST CENTRAL",60,"COSHOCTON",31,24000,22600,"157.1",NA,NA,NA,0.941666666666667
2010,"EAST CENTRAL",60,"HOLMES",75,21700,19400,"157.7",NA,NA,NA,0.894009216589862
2010,"EAST CENTRAL",60,"JEFFERSON",81,1900,1330,"127.8",NA,NA,NA,0.7
2010,"EAST CENTRAL",60,"OTHER COUNTIES",NA,3900,3180,"132.1",NA,NA,NA,0.815384615384615
2010,"EAST CENTRAL",60,"TUSCARAWAS",157,19700,16500,"157",NA,NA,NA,0.83756345177665
2010,"NORTH CENTRAL",20,"ASHLAND",5,37400,34600,"153.2",NA,NA,NA,0.925133689839572
2010,"NORTH CENTRAL",20,"CRAWFORD",33,78600,78300,"168.6",NA,NA,NA,0.99618320610687
2010,"NORTH CENTRAL",20,"ERIE",43,30900,30400,"181.6",NA,NA,NA,0.983818770226537
2010,"NORTH CENTRAL",20,"HURON",77,69400,68500,"154",NA,NA,NA,0.987031700288184
2010,"NORTH CENTRAL",20,"LORAIN",93,27200,25300,"152.2",NA,NA,NA,0.930147058823529
2010,"NORTH CENTRAL",20,"OTTAWA",123,18800,18600,"170.4",NA,NA,NA,0.98936170212766
2010,"NORTH CENTRAL",20,"RICHLAND",139,37800,34300,"151.9",NA,NA,NA,0.907407407407407
2010,"NORTH CENTRAL",20,"SANDUSKY",143,64200,62000,"162.9",NA,NA,NA,0.965732087227414
2010,"NORTH CENTRAL",20,"SENECA",147,87300,83100,"149.8",NA,NA,NA,0.951890034364261
2010,"NORTH CENTRAL",20,"WYANDOT",175,67400,64400,"158.4",NA,NA,NA,0.955489614243323
2010,"NORTHEAST",30,"ASHTABULA",7,20200,19200,"151.6",NA,NA,NA,0.95049504950495
2010,"NORTHEAST",30,"COLUMBIANA",29,22900,19300,"146.1",NA,NA,NA,0.842794759825327
2010,"NORTHEAST",30,"GEAUGA",55,3100,2800,"138.9",NA,NA,NA,0.903225806451613
2010,"NORTHEAST",30,"MAHONING",99,13700,12100,"145.5",NA,NA,NA,0.883211678832117
2010,"NORTHEAST",30,"MEDINA",103,18100,16800,"149.4",NA,NA,NA,0.92817679558011
2010,"NORTHEAST",30,"OTHER COUNTIES",NA,2300,2100,"136.2",NA,NA,NA,0.91304347826087
2010,"NORTHEAST",30,"PORTAGE",133,12700,12400,"140.7",NA,NA,NA,0.976377952755906
2010,"NORTHEAST",30,"STARK",151,29000,25100,"145.8",NA,NA,NA,0.86551724137931
2010,"NORTHEAST",30,"TRUMBULL",155,19900,18600,"157",NA,NA,NA,0.934673366834171
2010,"NORTHEAST",30,"WAYNE",169,59600,51500,"158.3",NA,NA,NA,0.864093959731544
2010,"NORTHWEST",10,"ALLEN",3,63300,62200,"166.4",NA,NA,NA,0.9826224328594
2010,"NORTHWEST",10,"DEFIANCE",39,48400,44300,"140.2",NA,NA,NA,0.915289256198347
2010,"NORTHWEST",10,"FULTON",51,76400,73400,"162.1",NA,NA,NA,0.960732984293194
2010,"NORTHWEST",10,"HANCOCK",63,80100,77100,"156.9",NA,NA,NA,0.962546816479401
2010,"NORTHWEST",10,"HENRY",69,76500,74200,"161.7",NA,NA,NA,0.969934640522876
2010,"NORTHWEST",10,"LUCAS",95,20500,20000,"171",NA,NA,NA,0.975609756097561
2010,"NORTHWEST",10,"PAULDING",125,59100,53600,"141",NA,NA,NA,0.906937394247039
2010,"NORTHWEST",10,"PUTNAM",137,74300,72600,"154.3",NA,NA,NA,0.977119784656797
2010,"NORTHWEST",10,"VAN WERT",161,75300,73800,"151.1",NA,NA,NA,0.9800796812749
2010,"NORTHWEST",10,"WILLIAMS",171,51100,50300,"149.3",NA,NA,NA,0.984344422700587
2010,"NORTHWEST",10,"WOOD",173,91000,87500,"152",NA,NA,NA,0.961538461538462
2010,"SOUTH CENTRAL",80,"ADAMS",1,12100,10900,"122.9",NA,NA,NA,0.900826446280992
2010,"SOUTH CENTRAL",80,"BROWN",15,24100,22600,"141.2",NA,NA,NA,0.937759336099585
2010,"SOUTH CENTRAL",80,"GALLIA",53,2100,1570,"123.6",NA,NA,NA,0.747619047619048
2010,"SOUTH CENTRAL",80,"HIGHLAND",71,38700,37600,"154.3",NA,NA,NA,0.971576227390181
2010,"SOUTH CENTRAL",80,"JACKSON",79,2400,2040,"137.7",NA,NA,NA,0.85
2010,"SOUTH CENTRAL",80,"LAWRENCE",87,900,660,"125.8",NA,NA,NA,0.733333333333333
2010,"SOUTH CENTRAL",80,"PIKE",131,9900,9080,"150.9",NA,NA,NA,0.917171717171717
2010,"SOUTH CENTRAL",80,"SCIOTO",145,6700,6150,"141.8",NA,NA,NA,0.917910447761194
2010,"SOUTHEAST",90,"ATHENS",9,2200,1910,"150.8",NA,NA,NA,0.868181818181818
2010,"SOUTHEAST",90,"GUERNSEY",59,3200,2760,"148.6",NA,NA,NA,0.8625
2010,"SOUTHEAST",90,"HOCKING",73,2500,2320,"157.8",NA,NA,NA,0.928
2010,"SOUTHEAST",90,"MORGAN",115,3200,2800,"134.3",NA,NA,NA,0.875
2010,"SOUTHEAST",90,"MUSKINGUM",119,16900,15600,"145.5",NA,NA,NA,0.923076923076923
2010,"SOUTHEAST",90,"OTHER COUNTIES",NA,4000,3250,"137.5",NA,NA,NA,0.8125
2010,"SOUTHEAST",90,"PERRY",127,18200,18000,"164.4",NA,NA,NA,0.989010989010989
2010,"SOUTHEAST",90,"VINTON",163,1700,1530,"165.4",NA,NA,NA,0.9
2010,"SOUTHEAST",90,"WASHINGTON",167,8600,7830,"152",NA,NA,NA,0.91046511627907
2010,"SOUTHWEST",70,"BUTLER",17,30600,30500,"152.8",NA,NA,NA,0.996732026143791
2010,"SOUTHWEST",70,"CLERMONT",25,13200,12900,"153.5",NA,NA,NA,0.977272727272727
2010,"SOUTHWEST",70,"CLINTON",27,69600,67300,"174.6",NA,NA,NA,0.966954022988506
2010,"SOUTHWEST",70,"GREENE",57,60400,57400,"189",NA,NA,NA,0.950331125827815
2010,"SOUTHWEST",70,"HAMILTON",61,4100,4000,"165",NA,NA,NA,0.975609756097561
2010,"SOUTHWEST",70,"MONTGOMERY",113,37900,37500,"162.1",NA,NA,NA,0.989445910290237
2010,"SOUTHWEST",70,"PREBLE",135,76700,73400,"162.1",NA,NA,NA,0.956975228161669
2010,"SOUTHWEST",70,"WARREN",165,22500,22000,"160",NA,NA,NA,0.977777777777778
2010,"WEST CENTRAL",40,"AUGLAIZE",11,69100,65200,"154.1",NA,NA,NA,0.94356005788712
2010,"WEST CENTRAL",40,"CHAMPAIGN",21,83800,80600,"174.3",NA,NA,NA,0.9618138424821
2010,"WEST CENTRAL",40,"CLARK",23,62400,59400,"179.3",NA,NA,NA,0.951923076923077
2010,"WEST CENTRAL",40,"DARKE",37,126000,118600,"166.5",NA,NA,NA,0.941269841269841
2010,"WEST CENTRAL",40,"HARDIN",65,90500,81200,"161.3",NA,NA,NA,0.897237569060773
2010,"WEST CENTRAL",40,"LOGAN",91,69700,65900,"159.3",NA,NA,NA,0.945480631276901
2010,"WEST CENTRAL",40,"MERCER",107,100500,93200,"152.9",NA,NA,NA,0.927363184079602
2010,"WEST CENTRAL",40,"MIAMI",109,74000,71500,"172.7",NA,NA,NA,0.966216216216216
2010,"WEST CENTRAL",40,"SHELBY",149,69000,62400,"158.7",NA,NA,NA,0.904347826086957
2009,"CENTRAL",50,"DELAWARE",41,40600,38600,"183.7",NA,NA,NA,0.950738916256158
2009,"CENTRAL",50,"FAIRFIELD",45,57200,54900,"170.9",NA,NA,NA,0.95979020979021
2009,"CENTRAL",50,"FAYETTE",47,82500,79600,"183.4",NA,NA,NA,0.964848484848485
2009,"CENTRAL",50,"FRANKLIN",49,15700,15100,"178.1",NA,NA,NA,0.961783439490446
2009,"CENTRAL",50,"KNOX",83,48100,43900,"160.4",NA,NA,NA,0.912681912681913
2009,"CENTRAL",50,"LICKING",89,51700,47800,"168",NA,NA,NA,0.924564796905222
2009,"CENTRAL",50,"MADISON",97,92700,87000,"186.2",NA,NA,NA,0.938511326860841
2009,"CENTRAL",50,"MARION",101,55900,54100,"179.9",NA,NA,NA,0.967799642218247
2009,"CENTRAL",50,"MORROW",117,38400,34700,"159.1",NA,NA,NA,0.903645833333333
2009,"CENTRAL",50,"PICKAWAY",129,85500,83100,"181.7",NA,NA,NA,0.971929824561404
2009,"CENTRAL",50,"ROSS",141,47700,46400,"186.6",NA,NA,NA,0.972746331236897
2009,"CENTRAL",50,"UNION",159,50000,47800,"191.6",NA,NA,NA,0.956
2009,"EAST CENTRAL",60,"COSHOCTON",31,24500,22400,"169.2",NA,NA,NA,0.914285714285714
2009,"EAST CENTRAL",60,"HARRISON",67,3200,2320,"136.2",NA,NA,NA,0.725
2009,"EAST CENTRAL",60,"HOLMES",75,23600,19600,"167.9",NA,NA,NA,0.830508474576271
2009,"EAST CENTRAL",60,"JEFFERSON",81,1700,1410,"139.6",NA,NA,NA,0.829411764705882
2009,"EAST CENTRAL",60,"OTHER COUNTIES",NA,11100,8670,"142.7",NA,NA,NA,0.781081081081081
2009,"EAST CENTRAL",60,"TUSCARAWAS",157,20400,17000,"160",NA,NA,NA,0.833333333333333
2009,"NORTH CENTRAL",20,"ASHLAND",5,35900,32100,"157.9",NA,NA,NA,0.894150417827298
2009,"NORTH CENTRAL",20,"CRAWFORD",33,83500,78900,"182.5",NA,NA,NA,0.944910179640719
2009,"NORTH CENTRAL",20,"ERIE",43,30300,28900,"161.2",NA,NA,NA,0.953795379537954
2009,"NORTH CENTRAL",20,"HURON",77,70400,66600,"171.9",NA,NA,NA,0.946022727272727
2009,"NORTH CENTRAL",20,"LORAIN",93,28000,24700,"158.3",NA,NA,NA,0.882142857142857
2009,"NORTH CENTRAL",20,"OTTAWA",123,19900,19500,"158.5",NA,NA,NA,0.979899497487437
2009,"NORTH CENTRAL",20,"RICHLAND",139,34000,29000,"159.3",NA,NA,NA,0.852941176470588
2009,"NORTH CENTRAL",20,"SANDUSKY",143,64800,62300,"168.5",NA,NA,NA,0.96141975308642
2009,"NORTH CENTRAL",20,"SENECA",147,79400,76300,"158.6",NA,NA,NA,0.96095717884131
2009,"NORTH CENTRAL",20,"WYANDOT",175,70800,67700,"175.8",NA,NA,NA,0.956214689265537
2009,"NORTHEAST",30,"ASHTABULA",7,21500,19000,"154.7",NA,NA,NA,0.883720930232558
2009,"NORTHEAST",30,"COLUMBIANA",29,22200,19000,"165.3",NA,NA,NA,0.855855855855856
2009,"NORTHEAST",30,"MAHONING",99,15500,12300,"154.5",NA,NA,NA,0.793548387096774
2009,"NORTHEAST",30,"MEDINA",103,18000,16200,"162.3",NA,NA,NA,0.9
2009,"NORTHEAST",30,"OTHER COUNTIES",NA,19400,18500,"150.3",NA,NA,NA,0.95360824742268
2009,"NORTHEAST",30,"STARK",151,28900,25100,"152.6",NA,NA,NA,0.868512110726644
2009,"NORTHEAST",30,"TRUMBULL",155,19900,17500,"166.3",NA,NA,NA,0.879396984924623
2009,"NORTHEAST",30,"WAYNE",169,58100,50800,"160.6",NA,NA,NA,0.874354561101549
2009,"NORTHWEST",10,"ALLEN",3,59600,56700,"140.4",NA,NA,NA,0.951342281879195
2009,"NORTHWEST",10,"DEFIANCE",39,46100,43200,"161.3",NA,NA,NA,0.937093275488069
2009,"NORTHWEST",10,"FULTON",51,80300,76500,"173.9",NA,NA,NA,0.952677459526775
2009,"NORTHWEST",10,"HANCOCK",63,75800,72400,"155.4",NA,NA,NA,0.955145118733509
2009,"NORTHWEST",10,"HENRY",69,75500,72000,"178.5",NA,NA,NA,0.95364238410596
2009,"NORTHWEST",10,"LUCAS",95,23200,21900,"171.2",NA,NA,NA,0.943965517241379
2009,"NORTHWEST",10,"PAULDING",125,58600,51500,"165",NA,NA,NA,0.878839590443686
2009,"NORTHWEST",10,"PUTNAM",137,69900,66400,"155.1",NA,NA,NA,0.949928469241774
2009,"NORTHWEST",10,"VAN WERT",161,70800,65300,"162.3",NA,NA,NA,0.922316384180791
2009,"NORTHWEST",10,"WILLIAMS",171,52400,51300,"152.4",NA,NA,NA,0.979007633587786
2009,"NORTHWEST",10,"WOOD",173,95800,92800,"165.9",NA,NA,NA,0.968684759916493
2009,"SOUTH CENTRAL",80,"ADAMS",1,11300,10300,"161.2",NA,NA,NA,0.911504424778761
2009,"SOUTH CENTRAL",80,"BROWN",15,18800,18300,"172.7",NA,NA,NA,0.973404255319149
2009,"SOUTH CENTRAL",80,"HIGHLAND",71,35000,34600,"176",NA,NA,NA,0.988571428571429
2009,"SOUTH CENTRAL",80,"OTHER COUNTIES",NA,5900,4300,"157",NA,NA,NA,0.728813559322034
2009,"SOUTH CENTRAL",80,"PIKE",131,6900,5990,"166.1",NA,NA,NA,0.868115942028985
2009,"SOUTH CENTRAL",80,"SCIOTO",145,6400,5810,"141.1",NA,NA,NA,0.9078125
2009,"SOUTHEAST",90,"ATHENS",9,2100,1820,"147.3",NA,NA,NA,0.866666666666667
2009,"SOUTHEAST",90,"MEIGS",105,2500,1900,"131.1",NA,NA,NA,0.76
2009,"SOUTHEAST",90,"MORGAN",115,3700,3060,"149.7",NA,NA,NA,0.827027027027027
2009,"SOUTHEAST",90,"MUSKINGUM",119,17100,16700,"178.4",NA,NA,NA,0.976608187134503
2009,"SOUTHEAST",90,"OTHER COUNTIES",NA,7600,6480,"150.5",NA,NA,NA,0.852631578947368
2009,"SOUTHEAST",90,"PERRY",127,18200,16800,"161.9",NA,NA,NA,0.923076923076923
2009,"SOUTHEAST",90,"WASHINGTON",167,9500,8140,"135.1",NA,NA,NA,0.856842105263158
2009,"SOUTHWEST",70,"BUTLER",17,27800,27300,"187.9",NA,NA,NA,0.982014388489209
2009,"SOUTHWEST",70,"CLERMONT",25,12700,12500,"162.4",NA,NA,NA,0.984251968503937
2009,"SOUTHWEST",70,"CLINTON",27,65300,63400,"187.7",NA,NA,NA,0.970903522205207
2009,"SOUTHWEST",70,"GREENE",57,53500,51000,"188.6",NA,NA,NA,0.953271028037383
2009,"SOUTHWEST",70,"HAMILTON",61,4100,3500,"177.1",NA,NA,NA,0.853658536585366
2009,"SOUTHWEST",70,"MONTGOMERY",113,35600,35100,"166.1",NA,NA,NA,0.985955056179775
